Order_ID,Customer_Fk,Product_Fk,Employee_Fk,Supplier_Fk,Shipper_Fk,ShipInfo_Fk,Freight,UnitPrice,Quantity,Discount,OrderDate_Key,RequiredDate_Key,ShippedDate_Key
10484,11,40,3,19,3,237,6.88,14.7,10,0,19970324,19970421,19970401
10474,58,40,5,19,2,227,83.49,14.7,21,0,19970313,19970410,19970321
11003,78,40,3,19,3,756,14.91,18.4,10,0,19980406,19980504,19980408
10347,21,40,4,19,3,100,3.1,14.7,4,0,19961106,19961204,19961108
10482,43,40,1,19,3,235,7.48,14.7,10,0,19970321,19970418,19970410
10273,63,40,3,19,3,26,76.07,14.7,60,0.050000001,19960805,19960902,19960812
10522,44,40,4,19,1,275,45.33,18.4,25,0.200000003,19970430,19970528,19970506
10685,31,41,4,19,2,438,33.75,9.65,4,0,19970929,19971013,19971003
10495,42,41,3,19,3,248,4.65,7.7,20,0,19970403,19970501,19970411
10523,72,41,7,19,2,276,77.63,9.65,6,0.100000001,19970501,19970529,19970530
10318,38,41,8,19,2,71,4.73,7.7,20,0,19961001,19961029,19961004
10316,65,41,1,19,3,69,150.15,7.7,10,0,19960927,19961025,19961008
10444,5,41,3,19,3,197,3.5,7.7,30,0,19970212,19970312,19970221
10901,35,41,4,19,1,654,62.09,9.65,30,0,19980223,19980323,19980226
10548,79,41,3,19,2,301,1.43,9.65,14,0,19970526,19970623,19970602
10678,71,41,7,19,3,431,388.98,9.65,120,0,19970923,19971021,19971016
10747,59,41,6,19,1,500,117.33,9.65,35,0,19971119,19971217,19971126
10260,56,41,4,19,1,13,55.09,7.7,16,0.25,19960719,19960816,19960729
10516,37,41,2,19,3,269,62.78,9.65,80,0.100000001,19970424,19970522,19970501
10890,18,41,7,19,1,643,32.76,9.65,14,0,19980216,19980316,19980218
10909,70,41,1,19,2,662,53.05,9.65,5,0,19980226,19980326,19980310
11077,65,41,1,19,2,830,8.53,9.65,3,0,19980506,19980603,
10521,12,41,8,19,2,274,17.22,9.65,10,0,19970429,19970527,19970502
11063,37,41,3,19,2,816,81.73,9.65,30,0.100000001,19980430,19980528,19980506
10737,85,41,2,19,2,490,7.79,9.65,12,0,19971111,19971209,19971118
10657,71,41,2,19,2,410,352.69,9.65,24,0,19970904,19971002,19970915
10725,21,41,4,19,3,478,10.83,9.65,12,0,19971031,19971128,19971105
11064,71,41,1,19,1,817,30.09,9.65,12,0,19980501,19980529,19980504
10999,56,41,6,19,2,752,96.35,9.65,20,0.050000001,19980403,19980501,19980410
10250,34,41,4,19,2,3,65.83,7.7,10,0,19960708,19960805,19960712
10793,4,41,3,19,3,546,4.52,9.65,14,0,19971224,19980121,19980108
10791,25,41,6,19,2,544,16.85,9.65,20,0.050000001,19971223,19980120,19980101
10989,61,41,2,19,1,742,34.76,9.65,4,0,19980331,19980428,19980402
11072,20,41,4,19,2,825,258.64,9.65,40,0,19980505,19980602,
10778,5,41,3,19,1,531,6.79,9.65,10,0,19971216,19980113,19971224
11014,47,41,2,19,3,767,23.6,9.65,28,0.100000001,19980410,19980508,19980415
10711,71,41,5,19,2,464,52.41,9.65,42,0,19971021,19971202,19971029
10769,83,41,3,19,1,522,65.06,9.65,30,0.050000001,19971208,19980105,19971212
10340,9,41,1,19,3,93,166.31,7.7,12,0.050000001,19961029,19961126,19961108
10351,20,41,1,19,1,104,162.33,7.7,13,0,19961111,19961209,19961120
10814,84,41,3,19,3,567,130.94,9.65,20,0,19980105,19980202,19980114
10993,24,41,7,19,3,746,8.81,9.65,35,0.25,19980401,19980429,19980410
10264,24,41,6,19,3,17,3.67,7.7,25,0.150000006,19960724,19960821,19960823
10411,10,41,9,19,3,164,23.65,7.7,25,0.200000003,19970110,19970207,19970121
10960,35,41,3,19,1,713,2.08,9.65,24,0,19980319,19980402,19980408
10824,24,41,8,19,1,577,1.23,9.65,12,0,19980109,19980206,19980130
11067,17,41,1,19,2,820,7.98,9.65,9,0,19980504,19980518,19980506
10973,40,41,6,19,2,726,15.17,9.65,6,0,19980324,19980421,19980327
10951,68,41,9,19,2,704,30.85,9.65,6,0.050000001,19980316,19980427,19980407
10379,61,41,2,19,1,132,45.03,7.7,8,0.100000001,19961211,19970108,19961213
10818,49,41,7,19,3,571,65.48,9.65,20,0,19980107,19980204,19980112
10580,56,41,4,19,3,333,75.89,9.65,9,0.050000001,19970626,19970724,19970701
10559,7,41,6,19,1,312,8.05,9.65,12,0.050000001,19970605,19970703,19970613
10655,66,41,1,19,2,408,4.41,9.65,20,0.200000003,19970903,19971001,19970911
10404,49,42,2,20,1,157,155.97,11.2,40,0.050000001,19970103,19970131,19970108
10882,71,42,4,20,3,635,23.1,14,25,0,19980211,19980311,19980220
10248,85,42,5,20,3,1,32.38,9.8,10,0,19960704,19960801,19960716
10345,63,42,2,20,2,98,249.06,11.2,9,0,19961104,19961202,19961111
10492,10,42,3,20,1,245,62.89,11.2,20,0.050000001,19970401,19970429,19970411
10923,41,42,7,20,3,676,68.26,14,10,0.200000003,19980303,19980414,19980313
10680,55,42,1,20,1,433,26.61,14,40,0.25,19970924,19971022,19970926
10332,51,42,3,20,2,85,52.84,11.2,10,0.200000003,19961017,19961128,19961021
11002,71,42,4,20,1,755,141.16,14,24,0.150000006,19980406,19980504,19980416
10311,18,42,1,20,3,64,24.69,11.2,6,0,19960920,19961004,19960926
10996,63,42,4,20,2,749,1.12,14,40,0,19980402,19980430,19980410
10309,37,42,3,20,1,62,47.3,11.2,2,0,19960919,19961017,19961023
10463,76,42,5,20,3,216,14.78,11.2,50,0,19970304,19970401,19970306
11007,60,42,8,20,2,760,202.24,14,14,0,19980408,19980506,19980413
11035,76,42,2,20,2,788,0.17,14,30,0,19980420,19980518,19980424
11013,69,42,2,20,1,766,32.99,14,4,0,19980409,19980507,19980410
10777,31,42,7,20,2,530,3.01,14,20,0.200000003,19971215,19971229,19980121
10571,20,42,8,20,3,324,26.06,14,28,0.150000006,19970617,19970729,19970704
10652,31,42,4,20,2,405,7.14,14,20,0,19970901,19970929,19970908
10845,63,42,8,20,1,598,212.98,14,42,0.100000001,19980121,19980204,19980130
10588,63,42,2,20,3,341,194.67,14,100,0.200000003,19970703,19970731,19970710
10663,9,42,2,20,2,416,113.15,14,30,0.050000001,19970910,19970924,19971003
10746,14,42,1,20,3,499,31.43,14,28,0,19971119,19971217,19971121
10776,20,42,1,20,3,529,351.53,14,12,0.050000001,19971215,19980112,19971218
10767,76,42,4,20,3,520,1.59,14,2,0,19971205,19980102,19971215
10856,3,42,3,20,2,609,58.43,14,20,0,19980128,19980225,19980210
10498,35,42,8,20,2,251,29.75,14,30,0,19970407,19970505,19970411
10673,90,42,2,20,1,426,22.76,14,6,0,19970918,19971016,19970919
10516,37,42,2,20,3,269,62.78,14,20,0,19970424,19970522,19970501
10625,2,42,3,20,1,378,43.9,14,5,0,19970808,19970905,19970814
10270,87,43,1,20,1,23,136.54,36.8,25,0,19960801,19960829,19960802
10458,76,43,7,20,3,211,147.06,36.8,20,0,19970226,19970326,19970304
10814,84,43,3,20,3,567,130.94,46,20,0.150000006,19980105,19980202,19980114
10987,19,43,8,20,1,740,185.48,46,6,0,19980331,19980428,19980406
10312,86,43,2,20,2,65,40.26,36.8,24,0,19960923,19961021,19961003
10819,12,43,2,20,3,572,19.76,46,7,0,19980107,19980204,19980116
10923,41,43,7,20,3,676,68.26,46,10,0.200000003,19980303,19980414,19980313
10842,80,43,1,20,3,595,54.42,46,5,0,19980120,19980217,19980129
10691,63,43,2,20,2,444,810.05,46,40,0,19971003,19971114,19971022
10982,10,43,2,20,1,735,14.01,46,9,0,19980327,19980424,19980408
10938,63,43,3,20,2,691,31.89,46,24,0.25,19980310,19980407,19980316
10340,9,43,1,20,3,93,166.31,36.8,40,0.050000001,19961029,19961126,19961108
10673,90,43,2,20,1,426,22.76,46,6,0,19970918,19971016,19970919
10831,70,43,3,20,2,584,72.19,46,9,0,19980114,19980211,19980123
10530,59,43,3,20,2,283,339.22,46,25,0,19970508,19970605,19970512
11052,34,43,3,20,1,805,67.26,46,30,0.200000003,19980427,19980525,19980501
10644,88,43,3,20,2,397,0.14,46,20,0,19970825,19970922,19970901
11068,62,43,8,20,2,821,81.75,46,36,0.150000006,19980504,19980601,
10468,39,43,3,20,3,221,44.12,36.8,15,0,19970307,19970404,19970312
10524,5,43,1,20,2,277,244.79,46,60,0,19970501,19970529,19970507
10760,50,43,4,20,1,513,155.64,46,30,0.25,19971201,19971229,19971210
10507,3,43,7,20,1,260,47.45,46,15,0.150000006,19970415,19970513,19970422
10464,28,43,4,20,2,217,89,36.8,3,0,19970304,19970401,19970314
10309,37,43,3,20,1,62,47.3,36.8,20,0,19960919,19961017,19961023
10706,55,43,8,20,3,459,135.63,46,24,0,19971016,19971113,19971021
10302,76,43,4,20,2,55,6.27,36.8,12,0,19960910,19961008,19961009
10294,65,43,4,20,2,47,147.26,36.8,15,0,19960830,19960927,19960905
11023,11,43,1,20,2,776,123.83,46,30,0,19980414,19980428,19980424
10656,32,44,6,20,1,409,57.15,19.45,28,0.100000001,19970904,19971002,19970910
10721,63,44,5,20,3,474,48.92,19.45,50,0.050000001,19971029,19971126,19971031
10978,50,44,9,20,2,731,32.82,19.45,6,0.150000006,19980326,19980423,19980423
10576,80,44,3,20,3,329,18.56,19.45,21,0,19970623,19970707,19970630
10796,35,44,3,20,1,549,26.52,19.45,10,0,19971225,19980122,19980114
10351,20,44,1,20,1,104,162.33,15.5,77,0.050000001,19961111,19961209,19961120
10278,5,44,8,20,2,31,92.69,15.5,16,0,19960812,19960909,19960816
10624,78,44,4,20,2,377,94.8,19.45,10,0,19970807,19970904,19970819
10691,63,44,2,20,2,444,810.05,19.45,24,0,19971003,19971114,19971022
10561,24,44,2,20,2,314,242.21,19.45,10,0,19970606,19970704,19970609
10491,28,44,8,20,3,244,16.96,15.5,15,0.150000006,19970331,19970428,19970408
11042,15,44,2,20,1,795,29.99,19.45,15,0,19980422,19980506,19980501
10518,80,44,4,20,2,271,218.15,19.45,9,0,19970425,19970509,19970505
10469,89,44,1,20,1,222,60.18,15.5,2,0.150000006,19970310,19970407,19970314
10745,63,44,9,20,1,498,3.52,19.45,16,0,19971118,19971216,19971127
10291,61,44,6,20,2,44,6.4,15.5,24,0.100000001,19960827,19960924,19960904
11034,55,44,8,20,1,787,40.32,19.45,12,0,19980420,19980601,19980427
10411,10,44,9,20,3,164,23.65,15.5,40,0.200000003,19970110,19970207,19970121
10452,71,44,8,20,1,205,140.26,15.5,100,0.050000001,19970220,19970320,19970226
10676,80,44,2,20,2,429,2.01,19.45,21,0,19970922,19971020,19970929
10832,41,44,2,20,2,585,43.26,19.45,16,0.200000003,19980114,19980211,19980119
10551,28,44,4,20,3,304,72.95,19.45,40,0,19970528,19970709,19970606
10944,10,44,6,20,3,697,52.92,19.45,18,0.25,19980312,19980326,19980313
10284,44,44,4,20,1,37,76.56,15.5,21,0,19960819,19960916,19960827
10502,58,45,2,21,1,255,69.32,9.5,21,0,19970410,19970508,19970429
10954,47,45,5,21,1,707,27.91,9.5,30,0,19980317,19980428,19980320
10740,89,45,4,21,2,493,81.88,9.5,40,0.200000003,19971113,19971211,19971125
10896,50,45,7,21,3,649,32.45,9.5,15,0,19980219,19980319,19980227
10638,47,45,3,21,1,391,158.44,9.5,20,0,19970820,19970917,19970901
10465,83,45,1,21,3,218,145.04,7.6,30,0.100000001,19970305,19970402,19970314
10388,72,45,2,21,1,141,34.86,7.6,15,0.200000003,19961219,19970116,19961220
10776,20,45,1,21,3,529,351.53,9.5,27,0.050000001,19971215,19980112,19971218
10753,27,45,3,21,1,506,7.7,9.5,4,0,19971125,19971223,19971127
10847,71,45,4,21,3,600,487.57,9.5,36,0.200000003,19980122,19980205,19980210
10750,87,45,9,21,1,503,79.3,9.5,40,0.150000006,19971121,19971219,19971124
10549,63,45,5,21,1,302,171.24,9.5,100,0.150000006,19970527,19970610,19970530
11013,69,45,2,21,1,766,32.99,9.5,20,0,19980409,19980507,19980410
10713,71,45,1,21,1,466,167.05,9.5,110,0,19971022,19971119,19971024
10713,71,46,1,21,1,466,167.05,12,24,0,19971022,19971119,19971024
10943,11,46,4,21,2,696,2.17,12,15,0,19980311,19980408,19980319
10997,46,46,8,21,2,750,73.91,12,20,0.25,19980403,19980515,19980413
10813,67,46,1,21,1,566,47.38,12,35,0,19980105,19980202,19980109
11019,64,46,6,21,3,772,3.17,12,3,0,19980413,19980511,
10969,15,46,1,21,2,722,0.21,12,9,0,19980323,19980420,19980330
10876,9,46,7,21,3,629,60.42,12,21,0,19980209,19980309,19980212
10743,4,46,1,21,2,496,23.72,12,28,0.050000001,19971117,19971215,19971121
11077,65,46,1,21,2,830,8.53,12,3,0.02,19980506,19980603,
11001,24,46,2,21,2,754,197.3,12,25,0,19980406,19980504,19980414
11075,68,46,8,21,2,828,6.19,12,30,0.150000006,19980506,19980603,
10657,71,46,2,21,2,410,352.69,12,45,0,19970904,19971002,19970915
10670,25,46,4,21,1,423,203.48,12,60,0,19970916,19971014,19970918
10390,20,46,6,21,1,143,126.38,9.6,45,0,19961223,19970120,19961226
10466,15,46,4,21,1,219,11.93,9.6,5,0,19970306,19970403,19970313
10696,89,46,8,21,3,449,102.55,12,18,0,19971008,19971119,19971014
10459,84,46,4,21,2,212,25.09,9.6,20,0.050000001,19970227,19970327,19970228
10644,88,46,3,21,2,397,0.14,12,21,0.100000001,19970825,19970922,19970901
10454,41,46,4,21,3,207,2.74,9.6,10,0.200000003,19970221,19970321,19970225
10324,71,46,9,21,1,77,214.27,9.6,30,0,19961008,19961105,19961010
10417,73,46,4,21,3,170,70.29,9.6,2,0.25,19970116,19970213,19970128
10436,7,46,3,21,2,189,156.66,9.6,5,0,19970205,19970305,19970211
10428,66,46,7,21,1,181,11.09,9.6,20,0,19970128,19970225,19970204
10287,67,46,8,21,3,40,12.76,9.6,15,0.150000006,19960822,19960919,19960828
10643,1,46,6,21,1,396,29.46,12,2,0.25,19970825,19970922,19970902
10395,35,46,6,21,1,148,184.41,9.6,28,0.100000001,19961226,19970123,19970103
10512,21,46,7,21,2,265,3.53,12,9,0.150000006,19970421,19970519,19970424
10685,31,47,4,22,2,438,33.75,9.5,15,0,19970929,19971013,19971003
10332,51,47,3,22,2,85,52.84,7.6,16,0.200000003,19961017,19961128,19961021
10928,29,47,1,22,1,681,1.36,9.5,5,0,19980305,19980402,19980318
10657,71,47,2,22,2,410,352.69,9.5,10,0,19970904,19971002,19970915
10512,21,47,7,22,2,265,3.53,9.5,6,0.150000006,19970421,19970519,19970424
10977,24,47,8,22,3,730,208.5,9.5,30,0,19980326,19980423,19980410
10755,9,47,4,22,2,508,16.71,9.5,30,0.25,19971126,19971224,19971128
10684,56,47,3,22,1,437,145.63,9.5,40,0,19970926,19971024,19970930
10656,32,47,6,22,1,409,57.15,9.5,6,0.100000001,19970904,19971002,19970910
10837,5,47,9,22,3,590,13.32,9.5,40,0.25,19980116,19980213,19980123
10956,6,47,6,22,2,709,44.65,9.5,14,0,19980317,19980428,19980320
10699,52,47,3,22,3,452,0.58,9.5,12,0,19971009,19971106,19971013
10558,4,47,1,22,2,311,72.97,9.5,25,0,19970604,19970702,19970610
10480,23,47,6,22,2,233,1.35,7.6,30,0,19970320,19970417,19970324
10714,71,47,5,22,3,467,24.49,9.5,50,0.25,19971022,19971119,19971027
10710,27,47,1,22,1,463,4.98,9.5,5,0,19971020,19971117,19971023
10585,88,47,7,22,1,338,13.41,9.5,15,0,19970701,19970729,19970710
10875,5,47,4,22,2,628,32.37,9.5,21,0.100000001,19980206,19980306,19980303
10431,10,47,4,22,2,184,44.17,7.6,30,0.25,19970130,19970213,19970207
10762,24,47,3,22,1,515,328.74,9.5,30,0,19971202,19971230,19971209
10418,63,47,4,22,1,171,17.55,7.6,55,0,19970117,19970214,19970124
10704,62,48,6,22,1,457,4.78,12.75,24,0,19971014,19971111,19971107
10814,84,48,3,22,3,567,130.94,12.75,8,0.150000006,19980105,19980202,19980114
10507,3,48,7,22,1,260,47.45,12.75,15,0.150000006,19970415,19970513,19970422
10453,4,48,1,22,2,206,25.36,10.2,15,0.100000001,19970221,19970321,19970226
10604,28,48,1,22,1,357,7.46,12.75,6,0.100000001,19970718,19970815,19970729
10403,20,48,4,22,3,156,73.79,10.2,70,0.150000006,19970103,19970131,19970109
10404,49,49,2,23,1,157,155.97,16,30,0.050000001,19970103,19970131,19970108
10942,66,49,9,23,3,695,17.95,20,28,0,19980311,19980408,19980318
10603,71,49,8,23,2,356,48.77,20,25,0.050000001,19970718,19970815,19970808
10804,72,49,6,23,2,557,27.33,20,4,0.150000006,19971230,19980127,19980107
10967,79,49,2,23,2,720,62.22,20,40,0,19980323,19980420,19980402
10360,7,49,4,23,3,113,131.7,16,35,0,19961122,19961220,19961202
10290,15,49,8,23,1,43,79.7,16,15,0,19960827,19960924,19960903
10304,80,49,1,23,2,57,63.79,16,30,0,19960912,19961010,19960917
10400,19,49,1,23,3,153,83.93,16,30,0,19970101,19970129,19970116
11039,47,49,1,23,2,792,65,20,60,0,19980421,19980519,
10539,11,49,6,23,3,292,12.36,20,6,0,19970516,19970613,19970523
10253,34,49,3,23,2,6,58.17,16,40,0,19960710,19960724,19960716
10882,71,49,4,23,3,635,23.1,20,20,0.150000006,19980211,19980311,19980220
10875,5,49,4,23,2,628,32.37,20,15,0,19980206,19980306,19980303
10499,46,49,4,23,2,252,102.02,20,25,0,19970408,19970506,19970416
10481,67,49,8,23,2,234,64.33,16,24,0,19970320,19970417,19970325
10456,39,49,8,23,2,209,8.12,16,21,0.150000006,19970225,19970408,19970228
10868,62,49,7,23,2,621,191.27,20,42,0.100000001,19980204,19980304,19980223
10910,90,49,1,23,3,663,38.11,20,10,0,19980226,19980326,19980304
11019,64,49,6,23,3,772,3.17,20,2,0,19980413,19980511,
10612,71,49,1,23,2,365,544.08,20,18,0,19970728,19970825,19970801
10350,41,50,6,23,2,103,64.19,13,15,0.100000001,19961111,19961209,19961203
10383,4,50,8,23,3,136,34.24,13,15,0,19961216,19970113,19961218
10429,37,50,3,23,2,182,56.63,13,40,0,19970129,19970312,19970207
10637,62,50,6,23,1,390,201.29,16.25,25,0.050000001,19970819,19970916,19970826
10920,4,50,4,23,2,673,29.61,16.25,24,0,19980303,19980331,19980309
11072,20,50,4,23,2,825,258.64,16.25,22,0,19980505,19980602,
10751,68,50,3,23,3,504,130.79,16.25,20,0.100000001,19971124,19971222,19971203
10948,30,50,3,23,3,701,23.39,16.25,9,0,19980313,19980410,19980319
10729,47,50,8,23,3,482,141.06,16.25,40,0,19971104,19971216,19971114
10465,83,50,1,23,3,218,145.04,13,25,0,19970305,19970402,19970314
10802,73,51,4,24,2,555,257.26,53,30,0.25,19971229,19980126,19980102
10995,58,51,1,24,3,748,46,53,20,0,19980402,19980430,19980406
10397,60,51,5,24,1,150,60.26,42.4,18,0.150000006,19961227,19970124,19970102
10335,37,51,7,24,2,88,42.11,42.4,48,0.200000003,19961022,19961119,19961024
10362,9,51,3,24,1,115,96.04,42.4,20,0,19961125,19961223,19961128
10999,56,51,6,24,2,752,96.35,53,15,0.050000001,19980403,19980501,19980410
10665,48,51,1,24,2,418,26.31,53,20,0,19970911,19971009,19970917
10762,24,51,3,24,1,515,328.74,53,28,0,19971202,19971230,19971209
10977,24,51,8,24,3,730,208.5,53,10,0,19980326,19980423,19980410
10800,72,51,1,24,3,553,137.44,53,10,0.100000001,19971226,19980123,19980105
10663,9,51,2,24,2,416,113.15,53,20,0.050000001,19970910,19970924,19971003
10956,6,51,6,24,2,709,44.65,53,8,0,19980317,19980428,19980320
11026,27,51,4,24,1,779,47.09,53,10,0,19980415,19980513,19980428
10965,55,51,6,24,3,718,144.38,53,16,0,19980320,19980417,19980330
11021,63,51,3,24,1,774,297.18,53,44,0.25,19980414,19980512,19980421
10776,20,51,1,24,3,529,351.53,53,120,0.050000001,19971215,19980112,19971218
10634,23,51,4,24,3,387,487.38,53,15,0,19970815,19970912,19970821
10731,14,51,7,24,1,484,96.65,53,30,0.050000001,19971106,19971204,19971114
10561,24,51,2,24,2,314,242.21,53,50,0,19970606,19970704,19970609
10716,64,51,4,24,2,469,22.57,53,7,0,19971024,19971121,19971027
10558,4,51,1,24,2,311,72.97,53,20,0,19970604,19970702,19970610
10948,30,51,3,24,3,701,23.39,53,40,0,19980313,19980410,19980319
10555,71,51,6,24,3,308,252.49,53,20,0.200000003,19970602,19970630,19970604
10250,34,51,4,24,2,3,65.83,42.4,35,0.150000006,19960708,19960805,19960712
10549,63,51,5,24,1,302,171.24,53,48,0.150000006,19970527,19970610,19970530
10472,72,51,8,24,1,225,4.2,42.4,18,0,19970312,19970409,19970319
10537,68,51,1,24,1,290,78.85,53,6,0,19970514,19970528,19970519
10709,31,51,1,24,3,462,210.8,53,28,0,19971017,19971114,19971120
10484,11,51,3,24,3,237,6.88,42.4,3,0,19970324,19970421,19970401
10486,35,51,1,24,2,239,30.53,42.4,25,0,19970326,19970423,19970402
10843,84,51,4,24,2,596,9.26,53,4,0.25,19980121,19980218,19980126
10567,37,51,1,24,1,320,33.97,53,3,0,19970612,19970710,19970617
10860,26,51,3,24,3,613,19.26,53,3,0,19980129,19980226,19980204
10870,91,51,5,24,3,623,12.04,53,2,0,19980204,19980304,19980213
10249,79,51,6,24,1,2,11.61,42.4,40,0,19960705,19960816,19960710
11055,35,51,7,24,2,808,120.92,53,20,0,19980428,19980526,19980505
10821,75,51,1,24,1,574,36.68,53,6,0,19980108,19980205,19980115
10291,61,51,6,24,2,44,6.4,42.4,2,0.100000001,19960827,19960924,19960904
11045,10,51,6,24,2,798,70.58,53,24,0,19980423,19980521,
11077,65,52,1,24,2,830,8.53,7,2,0,19980506,19980603,
10725,21,52,4,24,3,478,10.83,7,4,0,19971031,19971128,19971105
10739,85,52,3,24,3,492,11.08,7,18,0,19971112,19971210,19971117
11003,78,52,3,24,3,756,14.91,7,10,0,19980406,19980504,19980408
10908,66,52,4,24,2,661,32.96,7,14,0.050000001,19980226,19980326,19980306
10758,68,52,3,24,3,511,138.17,7,60,0,19971128,19971226,19971204
10769,83,52,3,24,1,522,65.06,7,15,0.050000001,19971208,19980105,19971212
10793,4,52,3,24,3,546,4.52,7,8,0,19971224,19980121,19980108
10997,46,52,8,24,2,750,73.91,7,20,0.25,19980403,19980515,19980413
10586,66,52,9,24,1,339,0.48,7,4,0.150000006,19970702,19970730,19970709
10620,42,52,2,24,3,373,0.94,7,5,0,19970805,19970902,19970814
11038,76,52,1,24,2,791,29.59,7,2,0,19980421,19980519,19980430
10334,84,52,8,24,2,87,8.56,5.6,8,0,19961021,19961118,19961028
10517,53,52,3,24,3,270,32.07,7,6,0,19970424,19970522,19970429
10961,62,52,8,24,1,714,104.47,7,6,0.050000001,19980319,19980416,19980330
10449,7,52,3,24,2,202,53.3,5.6,20,0,19970218,19970318,19970227
10563,67,52,2,24,2,316,60.43,7,70,0,19970610,19970722,19970624
10927,40,52,4,24,1,680,19.79,7,5,0,19980305,19980402,19980408
10733,5,52,1,24,3,486,110.11,7,25,0,19971107,19971205,19971110
10322,58,52,7,24,3,75,0.4,5.6,20,0,19961004,19961101,19961023
10594,55,52,3,24,2,347,5.24,7,24,0,19970709,19970806,19970716
10862,44,52,8,24,2,615,53.23,7,8,0,19980130,19980313,19980202
10925,34,52,3,24,1,678,2.27,7,12,0.150000006,19980304,19980401,19980313
10558,4,52,1,24,2,311,72.97,7,30,0,19970604,19970702,19970610
10683,18,52,2,24,1,436,4.4,7,9,0,19970926,19971024,19971001
10809,88,52,7,24,1,562,4.87,7,20,0,19980101,19980129,19980107
10970,8,52,9,24,1,723,16.16,7,40,0.200000003,19980324,19980407,19980424
10446,79,52,6,24,1,199,14.68,5.6,15,0.100000001,19970214,19970314,19970219
10388,72,52,2,24,1,141,34.86,5.6,20,0.200000003,19961219,19970116,19961220
10867,48,53,6,24,1,620,1.93,32.8,3,0,19980203,19980317,19980211
10502,58,53,2,24,1,255,69.32,32.8,6,0,19970410,19970508,19970429
10380,37,53,8,24,3,133,35.03,26.2,20,0.100000001,19961212,19970109,19970116
10626,5,53,1,24,2,379,138.69,32.8,12,0,19970811,19970908,19970820
10395,35,53,6,24,1,148,184.41,26.2,70,0.100000001,19961226,19970123,19970103
10479,65,53,3,24,3,232,708.95,26.2,28,0,19970319,19970416,19970321
10825,17,53,1,24,1,578,79.25,32.8,20,0,19980109,19980206,19980114
10416,87,53,8,24,3,169,22.72,26.2,10,0,19970116,19970213,19970127
10933,38,53,6,24,3,686,54.15,32.8,2,0,19980306,19980403,19980316
10573,3,53,7,24,3,326,84.84,32.8,25,0,19970619,19970717,19970620
10520,70,53,7,24,1,273,13.37,32.8,5,0,19970429,19970527,19970501
10437,87,53,8,24,1,190,19.97,26.2,15,0,19970205,19970305,19970212
10833,56,53,6,24,2,586,71.49,32.8,9,0.100000001,19980115,19980212,19980123
10558,4,53,1,24,2,311,72.97,32.8,18,0,19970604,19970702,19970610
10455,87,53,8,24,2,208,180.45,26.2,50,0,19970224,19970407,19970303
10388,72,53,2,24,1,141,34.86,26.2,40,0,19961219,19970116,19961220
10962,63,53,8,24,2,715,275.79,32.8,20,0,19980319,19980416,19980323
10421,61,53,8,24,1,174,99.23,26.2,15,0.150000006,19970121,19970304,19970127
10504,89,53,4,24,3,257,59.13,32.8,10,0,19970411,19970509,19970418
10650,21,53,5,24,3,403,176.81,32.8,25,0.050000001,19970829,19970926,19970903
10285,63,53,1,24,2,38,76.83,26.2,36,0.200000003,19960820,19960917,19960826
11064,71,53,1,24,1,817,30.09,32.8,25,0.100000001,19980501,19980529,19980504
10711,71,53,5,24,2,464,52.41,32.8,120,0,19971021,19971202,19971029
10712,37,53,3,24,1,465,89.93,32.8,3,0.050000001,19971021,19971118,19971031
10312,86,53,2,24,2,65,40.26,26.2,20,0,19960923,19961021,19961003
10306,69,53,1,24,3,59,7.56,26.2,10,0,19960916,19961014,19960923
10675,25,53,5,24,2,428,31.85,32.8,10,0,19970919,19971017,19970923
11062,66,53,4,24,2,815,29.93,32.8,10,0.200000003,19980430,19980528,
10256,88,53,3,24,2,9,13.97,26.2,15,0,19960715,19960812,19960717
11033,68,53,7,24,3,786,84.74,32.8,70,0.100000001,19980417,19980515,19980423
11035,76,54,2,25,2,788,0.17,7.45,10,0,19980420,19980518,19980424
10534,44,54,8,25,2,287,27.94,7.45,10,0.200000003,19970512,19970609,19970514
10432,75,54,3,25,2,185,4.34,5.9,40,0,19970131,19970214,19970207
10306,69,54,1,25,3,59,7.56,5.9,5,0,19960916,19961014,19960923
10650,21,54,5,25,3,403,176.81,7.45,30,0,19970829,19970926,19970903
10542,39,54,1,25,3,295,10.95,7.45,24,0.050000001,19970520,19970617,19970526
10792,91,54,1,25,3,545,23.79,7.45,3,0,19971223,19980120,19971231
10882,71,54,4,25,3,635,23.1,7.45,32,0.150000006,19980211,19980311,19980220
10600,36,54,4,25,1,353,45.13,7.45,4,0,19970716,19970813,19970721
10524,5,54,1,25,2,277,244.79,7.45,15,0,19970501,19970529,19970507
10487,62,54,2,25,2,240,71.07,5.9,24,0.25,19970326,19970423,19970328
10408,23,54,8,25,1,161,11.26,5.9,6,0,19970108,19970205,19970114
10717,25,54,1,25,2,470,59.25,7.45,15,0,19971024,19971121,19971029
10654,5,54,5,25,1,407,55.26,7.45,6,0.100000001,19970902,19970930,19970911
10794,61,54,6,25,1,547,21.49,7.45,6,0.200000003,19971224,19980121,19980102
10331,9,54,9,25,1,84,10.19,5.9,15,0,19961016,19961127,19961021
10591,83,54,1,25,1,344,55.92,7.45,50,0,19970707,19970721,19970716
10859,25,54,1,25,2,612,76.1,7.45,35,0.25,19980129,19980226,19980202
